PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD
Tannenberg Copper Project,,PAL01670,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.77,1.77,1.77,,,,,,,,,,,<2,ICP40B,2,10,4.40,ICP40B,0.01,15,9,ICP40B,3,10000,471,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.04,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,9,ICP40B,1,10000,4.3,ICP40B,0.5,10000,1.42,ICP40B,0.01,15,2.15,ICP40B,0.01,15,10.3,ICP40B,0.5,10000,24,ICP40B,1,10000,0.37,ICP40B,0.01,15,798,ICP40B,2,10000,<1,ICP40B,1,10000,1.26,ICP40B,0.01,15,17,ICP40B,1,10000,0.04,ICP40B,0.01,15,15,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,128,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,10.2,ICP40B,0.5,10000,22,ICP40B,1,10000,46.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01671,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.66,1.66,1.66,500.0,75.20,24.80,376.0,124.0,20.0,86.50,13.50,17.3,2.7,<2,ICP40B,2,10,4.43,ICP40B,0.01,15,12,ICP40B,3,10000,302,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.83,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,14,ICP40B,1,10000,4.3,ICP40B,0.5,10000,1.60,ICP40B,0.01,15,2.06,ICP40B,0.01,15,13.7,ICP40B,0.5,10000,30,ICP40B,1,10000,0.28,ICP40B,0.01,15,714,ICP40B,2,10000,1,ICP40B,1,10000,1.27,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,3.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,94.7,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,28,ICP40B,2,10000,<10,ICP40B,10,10000,10.2,ICP40B,0.5,10000,21,ICP40B,1,10000,53.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01672,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.38,1.38,1.38,,,,,,,,,,,<2,ICP40B,2,10,4.65,ICP40B,0.01,15,11,ICP40B,3,10000,622,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.12,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,12,ICP40B,1,10000,5.7,ICP40B,0.5,10000,1.68,ICP40B,0.01,15,2.07,ICP40B,0.01,15,11.7,ICP40B,0.5,10000,29,ICP40B,1,10000,0.38,ICP40B,0.01,15,1151,ICP40B,2,10000,1,ICP40B,1,10000,1.38,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,3.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,173,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,11.4,ICP40B,0.5,10000,25,ICP40B,1,10000,43.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01673,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,4.14,ICP40B,0.01,15,10,ICP40B,3,10000,570,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.61,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,11,ICP40B,1,10000,4.0,ICP40B,0.5,10000,1.46,ICP40B,0.01,15,1.84,ICP40B,0.01,15,10.8,ICP40B,0.5,10000,24,ICP40B,1,10000,0.34,ICP40B,0.01,15,987,ICP40B,2,10000,1,ICP40B,1,10000,1.27,ICP40B,0.01,15,18,ICP40B,1,10000,0.03,ICP40B,0.01,15,11,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,3.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,160,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,10.3,ICP40B,0.5,10000,23,ICP40B,1,10000,41.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01674,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.11,1.11,1.11,,,,,,,,,,,<2,ICP40B,2,10,5.04,ICP40B,0.01,15,13,ICP40B,3,10000,313,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.28,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,16,ICP40B,1,10000,4.8,ICP40B,0.5,10000,1.49,ICP40B,0.01,15,2.45,ICP40B,0.01,15,13.8,ICP40B,0.5,10000,31,ICP40B,1,10000,0.35,ICP40B,0.01,15,331,ICP40B,2,10000,1,ICP40B,1,10000,1.16,ICP40B,0.01,15,18,ICP40B,1,10000,0.04,ICP40B,0.01,15,19,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,4.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,89.2,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,30,ICP40B,2,10000,<10,ICP40B,10,10000,8.8,ICP40B,0.5,10000,18,ICP40B,1,10000,57.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01675,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.73,1.73,1.73,,,,,,,,,,,<2,ICP40B,2,10,4.78,ICP40B,0.01,15,14,ICP40B,3,10000,362,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.78,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,13,ICP40B,1,10000,5.1,ICP40B,0.5,10000,1.46,ICP40B,0.01,15,2.49,ICP40B,0.01,15,13.4,ICP40B,0.5,10000,29,ICP40B,1,10000,0.38,ICP40B,0.01,15,496,ICP40B,2,10000,<1,ICP40B,1,10000,1.10,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,3.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,92.8,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,10.3,ICP40B,0.5,10000,24,ICP40B,1,10000,51.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01676,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.78,1.78,1.78,,,,,,,,,,,<2,ICP40B,2,10,4.42,ICP40B,0.01,15,12,ICP40B,3,10000,384,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.79,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,12,ICP40B,1,10000,5.4,ICP40B,0.5,10000,1.50,ICP40B,0.01,15,2.18,ICP40B,0.01,15,13.9,ICP40B,0.5,10000,27,ICP40B,1,10000,0.38,ICP40B,0.01,15,500,ICP40B,2,10000,<1,ICP40B,1,10000,1.21,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,97.1,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,28,ICP40B,2,10000,<10,ICP40B,10,10000,9.6,ICP40B,0.5,10000,20,ICP40B,1,10000,57.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01677,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.90,1.90,1.90,,,,,,,,,,,<2,ICP40B,2,10,3.98,ICP40B,0.01,15,10,ICP40B,3,10000,719,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.80,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,11,ICP40B,1,10000,3.7,ICP40B,0.5,10000,1.60,ICP40B,0.01,15,1.76,ICP40B,0.01,15,11.2,ICP40B,0.5,10000,25,ICP40B,1,10000,0.56,ICP40B,0.01,15,678,ICP40B,2,10000,<1,ICP40B,1,10000,1.20,ICP40B,0.01,15,17,ICP40B,1,10000,0.03,ICP40B,0.01,15,12,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,2.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,176,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,22,ICP40B,2,10000,<10,ICP40B,10,10000,7.9,ICP40B,0.5,10000,31,ICP40B,1,10000,48.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01678,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.30,1.30,1.30,,,,,,,,,,,<2,ICP40B,2,10,3.95,ICP40B,0.01,15,14,ICP40B,3,10000,422,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.33,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,12,ICP40B,1,10000,4.9,ICP40B,0.5,10000,1.40,ICP40B,0.01,15,1.79,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,26,ICP40B,1,10000,0.36,ICP40B,0.01,15,1028,ICP40B,2,10000,1,ICP40B,1,10000,1.14,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,124,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,20,ICP40B,1,10000,51.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01679,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.00,1.00,1.00,,,,,,,,,,,<2,ICP40B,2,10,5.02,ICP40B,0.01,15,11,ICP40B,3,10000,301,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.41,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,15,ICP40B,1,10000,5.9,ICP40B,0.5,10000,1.77,ICP40B,0.01,15,2.49,ICP40B,0.01,15,13.7,ICP40B,0.5,10000,40,ICP40B,1,10000,0.38,ICP40B,0.01,15,668,ICP40B,2,10000,1,ICP40B,1,10000,1.08,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,25,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,4.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,92.5,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,32,ICP40B,2,10000,<10,ICP40B,10,10000,10.9,ICP40B,0.5,10000,21,ICP40B,1,10000,47.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01680,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.11,1.11,1.11,,,,,,,,,,,<2,ICP40B,2,10,4.79,ICP40B,0.01,15,11,ICP40B,3,10000,258,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.13,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,14,ICP40B,1,10000,5.9,ICP40B,0.5,10000,1.62,ICP40B,0.01,15,2.33,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,33,ICP40B,1,10000,0.38,ICP40B,0.01,15,1063,ICP40B,2,10000,1,ICP40B,1,10000,1.07,ICP40B,0.01,15,17,ICP40B,1,10000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,4.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,102,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,27,ICP40B,2,10000,<10,ICP40B,10,10000,15.0,ICP40B,0.5,10000,21,ICP40B,1,10000,51.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01681,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.85,1.85,1.85,,,,,,,,,,,<2,ICP40B,2,10,9.28,ICP40B,0.01,15,62,ICP40B,3,10000,319,ICP40B,1,10000,3.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.00,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,62,ICP40B,1,10000,6.7,ICP40B,0.5,10000,4.85,ICP40B,0.01,15,4.92,ICP40B,0.01,15,34.5,ICP40B,0.5,10000,65,ICP40B,1,10000,1.03,ICP40B,0.01,15,504,ICP40B,2,10000,3,ICP40B,1,10000,0.64,ICP40B,0.01,15,57,ICP40B,1,10000,0.06,ICP40B,0.01,15,27,ICP40B,2,10000,0.01,ICP40B,0.01,5,9,ICP40B,5,10000,13.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,86.6,ICP40B,0.5,5000,0.33,ICP40B,0.01,15,100,ICP40B,2,10000,<10,ICP40B,10,10000,21.2,ICP40B,0.5,10000,63,ICP40B,1,10000,103,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01682,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.68,1.68,1.68,,,,,,,,,,,<2,ICP40B,2,10,8.80,ICP40B,0.01,15,66,ICP40B,3,10000,336,ICP40B,1,10000,3.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.56,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,57,ICP40B,1,10000,9.1,ICP40B,0.5,10000,4.89,ICP40B,0.01,15,4.91,ICP40B,0.01,15,35.0,ICP40B,0.5,10000,65,ICP40B,1,10000,1.05,ICP40B,0.01,15,369,ICP40B,2,10000,3,ICP40B,1,10000,0.65,ICP40B,0.01,15,52,ICP40B,1,10000,0.06,ICP40B,0.01,15,21,ICP40B,2,10000,0.02,ICP40B,0.01,5,7,ICP40B,5,10000,14.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,79.0,ICP40B,0.5,5000,0.36,ICP40B,0.01,15,100,ICP40B,2,10000,<10,ICP40B,10,10000,19.9,ICP40B,0.5,10000,66,ICP40B,1,10000,108,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01683,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.58,1.58,1.58,,,,,,,,,,,<2,ICP40B,2,10,8.84,ICP40B,0.01,15,72,ICP40B,3,10000,334,ICP40B,1,10000,3.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.42,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,62,ICP40B,1,10000,7.7,ICP40B,0.5,10000,4.80,ICP40B,0.01,15,4.95,ICP40B,0.01,15,36.4,ICP40B,0.5,10000,64,ICP40B,1,10000,0.99,ICP40B,0.01,15,462,ICP40B,2,10000,3,ICP40B,1,10000,0.60,ICP40B,0.01,15,52,ICP40B,1,10000,0.07,ICP40B,0.01,15,20,ICP40B,2,10000,0.01,ICP40B,0.01,5,10,ICP40B,5,10000,13.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,86.0,ICP40B,0.5,5000,0.34,ICP40B,0.01,15,100,ICP40B,2,10000,<10,ICP40B,10,10000,20.7,ICP40B,0.5,10000,63,ICP40B,1,10000,102,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,<5,AAS42S,5,500,<0.001,AAS42S,0.001,50
Tannenberg Copper Project,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-211,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,7.05,ICP40B,0.01,15,39,ICP40B,3,10000,191,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.45,ICP40B,0.01,15,<1,ICP40B,1,10000,44,ICP40B,1,10000,93,ICP40B,1,10000,170,ICP40B,0.5,10000,8.42,ICP40B,0.01,15,0.41,ICP40B,0.01,15,5.1,ICP40B,0.5,10000,10,ICP40B,1,10000,3.64,ICP40B,0.01,15,1449,ICP40B,2,10000,1,ICP40B,1,10000,2.11,ICP40B,0.01,15,79,ICP40B,1,10000,0.04,ICP40B,0.01,15,17,ICP40B,2,10000,0.32,ICP40B,0.01,5,<5,ICP40B,5,10000,41.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,123,ICP40B,0.5,5000,0.63,ICP40B,0.01,15,281,ICP40B,2,10000,18,ICP40B,10,10000,22.6,ICP40B,0.5,10000,117,ICP40B,1,10000,46.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01602,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,0.14,ICP40B,0.01,15,<3,ICP40B,3,10000,4,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,1.2,ICP40B,0.5,10000,0.09,ICP40B,0.01,15,0.04,ICP40B,0.01,15,1.3,ICP40B,0.5,10000,8,ICP40B,1,10000,1.84,ICP40B,0.01,15,27,ICP40B,2,10000,1,ICP40B,1,10000,0.09,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1811,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,17,ICP40B,1,10000,1.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-607,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,5,ICP40B,2,10,6.78,ICP40B,0.01,15,195,ICP40B,3,10000,2351,ICP40B,1,10000,1.9,ICP40B,0.5,2500,6,ICP40B,5,10000,0.47,ICP40B,0.01,15,2,ICP40B,1,10000,4,ICP40B,1,10000,27,ICP40B,1,10000,550,ICP40B,0.5,10000,1.64,ICP40B,0.01,15,2.94,ICP40B,0.01,15,33.8,ICP40B,0.5,10000,36,ICP40B,1,10000,0.30,ICP40B,0.01,15,92,ICP40B,2,10000,3,ICP40B,1,10000,1.61,ICP40B,0.01,15,15,ICP40B,1,10000,0.07,ICP40B,0.01,15,199,ICP40B,2,10000,0.93,ICP40B,0.01,5,28,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,217,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,23,ICP40B,2,10000,<10,ICP40B,10,10000,9.4,ICP40B,0.5,10000,273,ICP40B,1,10000,60.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
