PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,0.02,<1,<1,<1,<0.5,<0.01,<0.01,<0.5,<1,<0.01,<2,<1,0.02,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*REP-PAL00294,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,3.25,ICP40B,0.01,15,177,ICP40B,3,10000,273,ICP40B,1,10000,1.1,ICP40B,0.5,2500,6,ICP40B,5,10000,11.3,ICP40B,0.01,15,<1,ICP40B,1,10000,13,ICP40B,1,10000,12,ICP40B,1,10000,803,ICP40B,0.5,10000,0.64,ICP40B,0.01,15,1.51,ICP40B,0.01,15,13.9,ICP40B,0.5,10000,25,ICP40B,1,10000,0.19,ICP40B,0.01,15,2073,ICP40B,2,10000,3,ICP40B,1,10000,0.87,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,31,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,140,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,10.0,ICP40B,0.5,10000,57,ICP40B,1,10000,33.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*REP-PAL00294,-,-,-,-,-,-,-,-,-,-,-,-,<2,3.25,177,273,1.1,6,11.3,<1,13,12,803,0.64,1.51,13.9,25,0.19,2073,3,0.87,6,0.03,31,0.21,<5,1.8,<10,140,0.05,14,<10,10.0,57,33.3,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-607,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,6,ICP40B,2,10,6.90,ICP40B,0.01,15,206,ICP40B,3,10000,2415,ICP40B,1,10000,2.1,ICP40B,0.5,2500,11,ICP40B,5,10000,0.45,ICP40B,0.01,15,2,ICP40B,1,10000,5,ICP40B,1,10000,26,ICP40B,1,10000,551,ICP40B,0.5,10000,1.68,ICP40B,0.01,15,3.17,ICP40B,0.01,15,34.5,ICP40B,0.5,10000,37,ICP40B,1,10000,0.33,ICP40B,0.01,15,96,ICP40B,2,10000,3,ICP40B,1,10000,1.66,ICP40B,0.01,15,13,ICP40B,1,10000,0.07,ICP40B,0.01,15,200,ICP40B,2,10000,0.99,ICP40B,0.01,5,27,ICP40B,5,10000,3.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,228,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,9.9,ICP40B,0.5,10000,258,ICP40B,1,10000,58.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*STD-OREAS-607,-,-,-,-,-,-,-,-,-,-,-,-,6,6.90,206,2415,2.1,11,0.45,2,5,26,551,1.68,3.17,34.5,37,0.33,96,3,1.66,13,0.07,200,0.99,27,3.9,<10,228,0.15,24,<10,9.9,258,58.8,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.02,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,0.01,<3,<1,<0.5,<5,<0.01,<1,<1,<1,<0.5,0.02,<0.01,<0.5,<1,<0.01,<2,<1,<0.01,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*REP-PAL00320,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,3.88,ICP40B,0.01,15,38,ICP40B,3,10000,288,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.71,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,8,ICP40B,1,10000,961,ICP40B,0.5,10000,0.73,ICP40B,0.01,15,1.39,ICP40B,0.01,15,5.1,ICP40B,0.5,10000,153,ICP40B,1,10000,0.50,ICP40B,0.01,15,1170,ICP40B,2,10000,3,ICP40B,1,10000,0.69,ICP40B,0.01,15,7,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.68,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,193,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,4.7,ICP40B,0.5,10000,11,ICP40B,1,10000,18.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*REP-PAL00320,-,-,-,-,-,-,-,-,-,-,-,-,<2,3.88,38,288,0.9,<5,1.71,<1,14,8,961,0.73,1.39,5.1,153,0.50,1170,3,0.69,7,0.03,8,0.68,<5,1.3,<10,193,0.03,9,<10,4.7,11,18.1,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-601B,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,>10,ICP40B,2,10,6.21,ICP40B,0.01,15,288,ICP40B,3,10000,3606,ICP40B,1,10000,1.9,ICP40B,0.5,2500,24,ICP40B,5,10000,0.89,ICP40B,0.01,15,3,ICP40B,1,10000,2,ICP40B,1,10000,24,ICP40B,1,10000,1006,ICP40B,0.5,10000,2.15,ICP40B,0.01,15,2.34,ICP40B,0.01,15,34.0,ICP40B,0.5,10000,21,ICP40B,1,10000,0.10,ICP40B,0.01,15,218,ICP40B,2,10000,4,ICP40B,1,10000,1.88,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,301,ICP40B,2,10000,1.43,ICP40B,0.01,5,24,ICP40B,5,10000,3.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,231,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,10.2,ICP40B,0.5,10000,316,ICP40B,1,10000,180,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*STD-OREAS-601B,-,-,-,-,-,-,-,-,-,-,-,-,>10,6.21,288,3606,1.9,24,0.89,3,2,24,1006,2.15,2.34,34.0,21,0.10,218,4,1.88,6,0.03,301,1.43,24,3.5,<10,231,0.13,10,<10,10.2,316,180,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,<0.01,<1,<1,1,<0.5,<0.01,<0.01,<0.5,<1,<0.01,<2,<1,0.01,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,1,<0.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-925,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,2,ICP40B,2,10,7.19,ICP40B,0.01,15,4,ICP40B,3,10000,419,ICP40B,1,10000,1.8,ICP40B,0.5,2500,34,ICP40B,5,10000,0.43,ICP40B,0.01,15,<1,ICP40B,1,10000,26,ICP40B,1,10000,74,ICP40B,1,10000,6272,ICP40B,0.5,10000,6.43,ICP40B,0.01,15,2.45,ICP40B,0.01,15,40.3,ICP40B,0.5,10000,31,ICP40B,1,10000,1.76,ICP40B,0.01,15,1031,ICP40B,2,10000,<1,ICP40B,1,10000,0.28,ICP40B,0.01,15,33,ICP40B,1,10000,0.06,ICP40B,0.01,15,109,ICP40B,2,10000,0.97,ICP40B,0.01,5,<5,ICP40B,5,10000,13.8,ICP40B,0.5,10000,12,ICP40B,10,10000,36.7,ICP40B,0.5,5000,0.39,ICP40B,0.01,15,87,ICP40B,2,10000,<10,ICP40B,10,10000,23.2,ICP40B,0.5,10000,440,ICP40B,1,10000,99.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*STD-OREAS-925,-,-,-,-,-,-,-,-,-,-,-,-,2,7.19,4,419,1.8,34,0.43,<1,26,74,6272,6.43,2.45,40.3,31,1.76,1031,<1,0.28,33,0.06,109,0.97,<5,13.8,12,36.7,0.39,87,<10,23.2,440,99.9,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,<0.01,<1,<1,<1,<0.5,<0.01,<0.01,<0.5,<1,<0.01,<2,<1,0.01,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*REP-PAL00355,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,2.74,ICP40B,0.01,15,250,ICP40B,3,10000,566,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.74,ICP40B,0.01,15,<1,ICP40B,1,10000,77,ICP40B,1,10000,11,ICP40B,1,10000,1643,ICP40B,0.5,10000,0.70,ICP40B,0.01,15,0.82,ICP40B,0.01,15,5.8,ICP40B,0.5,10000,226,ICP40B,1,10000,0.37,ICP40B,0.01,15,758,ICP40B,2,10000,5,ICP40B,1,10000,0.58,ICP40B,0.01,15,21,ICP40B,1,10000,0.02,ICP40B,0.01,15,9,ICP40B,2,10000,0.22,ICP40B,0.01,5,16,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,94.6,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,25,ICP40B,2,10000,<10,ICP40B,10,10000,3.6,ICP40B,0.5,10000,45,ICP40B,1,10000,14.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*REP-PAL00355,-,-,-,-,-,-,-,-,-,-,-,-,<2,2.74,250,566,0.8,<5,0.74,<1,77,11,1643,0.70,0.82,5.8,226,0.37,758,5,0.58,21,0.02,9,0.22,16,1.4,<10,94.6,0.03,25,<10,3.6,45,14.9,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-135B,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,53,AAS42S,5,500,0.01,AAS42S,0.001,50,1.72,AAS42S,0.002,2.5,2.75,AAS42S,0.001,5,*STD-OREAS-135B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,0.01,1.72,2.75
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*REP-PAL00257,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*REP-PAL00257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-133A,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*STD-OREAS-133A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
