PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5]
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00084,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.07,2.07,2.07,,,,,,,,,,,<2,ICP40B,2,10,6.39,ICP40B,0.01,15,9,ICP40B,3,10000,243,ICP40B,1,10000,1.3,ICP40B,0.5,2500,13,ICP40B,5,10000,2.52,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,72,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,4.26,ICP40B,0.01,15,1.79,ICP40B,0.01,15,24.8,ICP40B,0.5,10000,58,ICP40B,1,10000,1.72,ICP40B,0.01,15,1524,ICP40B,2,10000,1,ICP40B,1,10000,0.95,ICP40B,0.01,15,40,ICP40B,1,10000,0.05,ICP40B,0.01,15,<2,ICP40B,2,10000,0.12,ICP40B,0.01,5,<5,ICP40B,5,10000,10.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,106,ICP40B,0.5,5000,0.24,ICP40B,0.01,15,79,ICP40B,2,10000,<10,ICP40B,10,10000,10.7,ICP40B,0.5,10000,57,ICP40B,1,10000,54.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00084,2.07,2.07,-,-,-,-,-,-,-,-,-,-,<2,6.39,9,243,1.3,13,2.52,<1,14,72,<0.5,4.26,1.79,24.8,58,1.72,1524,1,0.95,40,0.05,<2,0.12,<5,10.7,<10,106,0.24,79,<10,10.7,57,54.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00085,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.22,2.22,2.22,,,,,,,,,,,<2,ICP40B,2,10,7.46,ICP40B,0.01,15,<3,ICP40B,3,10000,272,ICP40B,1,10000,1.4,ICP40B,0.5,2500,10,ICP40B,5,10000,2.36,ICP40B,0.01,15,1,ICP40B,1,10000,17,ICP40B,1,10000,82,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,4.84,ICP40B,0.01,15,2.14,ICP40B,0.01,15,22.9,ICP40B,0.5,10000,70,ICP40B,1,10000,1.82,ICP40B,0.01,15,1457,ICP40B,2,10000,1,ICP40B,1,10000,0.94,ICP40B,0.01,15,48,ICP40B,1,10000,0.06,ICP40B,0.01,15,<2,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,12.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,93.9,ICP40B,0.5,5000,0.31,ICP40B,0.01,15,88,ICP40B,2,10000,<10,ICP40B,10,10000,10.8,ICP40B,0.5,10000,66,ICP40B,1,10000,72.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00085,2.22,2.22,-,-,-,-,-,-,-,-,-,-,<2,7.46,<3,272,1.4,10,2.36,1,17,82,<0.5,4.84,2.14,22.9,70,1.82,1457,1,0.94,48,0.06,<2,0.04,<5,12.3,<10,93.9,0.31,88,<10,10.8,66,72.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,*DUP-PAL00085,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,7.38,ICP40B,0.01,15,<3,ICP40B,3,10000,274,ICP40B,1,10000,1.5,ICP40B,0.5,2500,10,ICP40B,5,10000,2.30,ICP40B,0.01,15,1,ICP40B,1,10000,18,ICP40B,1,10000,79,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,4.79,ICP40B,0.01,15,2.13,ICP40B,0.01,15,21.7,ICP40B,0.5,10000,69,ICP40B,1,10000,1.79,ICP40B,0.01,15,1440,ICP40B,2,10000,1,ICP40B,1,10000,0.95,ICP40B,0.01,15,50,ICP40B,1,10000,0.06,ICP40B,0.01,15,2,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,12.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,85.4,ICP40B,0.5,5000,0.32,ICP40B,0.01,15,94,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,70,ICP40B,1,10000,76.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,*DUP-PAL00085,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,7.38,<3,274,1.5,10,2.30,1,18,79,<0.5,4.79,2.13,21.7,69,1.79,1440,1,0.95,50,0.06,2,0.05,<5,12.4,<10,85.4,0.32,94,<10,10.5,70,76.0,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00086,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.84,2.84,2.84,,,,,,,,,,,<2,ICP40B,2,10,7.33,ICP40B,0.01,15,4,ICP40B,3,10000,279,ICP40B,1,10000,1.4,ICP40B,0.5,2500,12,ICP40B,5,10000,1.97,ICP40B,0.01,15,1,ICP40B,1,10000,17,ICP40B,1,10000,87,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,4.67,ICP40B,0.01,15,2.07,ICP40B,0.01,15,21.6,ICP40B,0.5,10000,70,ICP40B,1,10000,1.88,ICP40B,0.01,15,1051,ICP40B,2,10000,1,ICP40B,1,10000,1.01,ICP40B,0.01,15,47,ICP40B,1,10000,0.06,ICP40B,0.01,15,2,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,12.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,86.1,ICP40B,0.5,5000,0.33,ICP40B,0.01,15,95,ICP40B,2,10000,<10,ICP40B,10,10000,9.4,ICP40B,0.5,10000,70,ICP40B,1,10000,68.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00086,2.84,2.84,-,-,-,-,-,-,-,-,-,-,<2,7.33,4,279,1.4,12,1.97,1,17,87,<0.5,4.67,2.07,21.6,70,1.88,1051,1,1.01,47,0.06,2,0.04,<5,12.4,<10,86.1,0.33,95,<10,9.4,70,68.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00087,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.60,2.60,2.60,500.0,75.60,24.40,378.0,122.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,2.22,ICP40B,0.01,15,5,ICP40B,3,10000,96,ICP40B,1,10000,0.7,ICP40B,0.5,2500,5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,15,ICP40B,1,10000,3.0,ICP40B,0.5,10000,0.98,ICP40B,0.01,15,0.93,ICP40B,0.01,15,8.2,ICP40B,0.5,10000,50,ICP40B,1,10000,2.33,ICP40B,0.01,15,198,ICP40B,2,10000,<1,ICP40B,1,10000,0.05,ICP40B,0.01,15,8,ICP40B,1,10000,0.02,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,1132,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,23,ICP40B,2,10000,<10,ICP40B,10,10000,4.4,ICP40B,0.5,10000,15,ICP40B,1,10000,16.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00087,2.60,2.60,500.0,75.60,24.40,378.0,122.0,20.0,85.00,15.00,17.0,3.0,<2,2.22,5,96,0.7,5,>15,<1,3,15,3.0,0.98,0.93,8.2,50,2.33,198,<1,0.05,8,0.02,<2,>5,<5,2.6,<10,1132,0.07,23,<10,4.4,15,16.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00088,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.24,1.24,1.24,,,,,,,,,,,<2,ICP40B,2,10,1.17,ICP40B,0.01,15,<3,ICP40B,3,10000,102,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,6,ICP40B,1,10000,12.6,ICP40B,0.5,10000,0.57,ICP40B,0.01,15,0.43,ICP40B,0.01,15,7.7,ICP40B,0.5,10000,30,ICP40B,1,10000,6.72,ICP40B,0.01,15,599,ICP40B,2,10000,1,ICP40B,1,10000,0.04,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,2122,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,5.0,ICP40B,0.5,10000,9,ICP40B,1,10000,9.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00088,1.24,1.24,-,-,-,-,-,-,-,-,-,-,<2,1.17,<3,102,<0.5,<5,>15,<1,2,6,12.6,0.57,0.43,7.7,30,6.72,599,1,0.04,5,0.02,<2,>5,<5,1.4,<10,2122,0.04,13,<10,5.0,9,9.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00089,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.55,1.55,1.55,,,,,,,,,,,<2,ICP40B,2,10,1.44,ICP40B,0.01,15,5,ICP40B,3,10000,77,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,1.5,ICP40B,0.5,10000,0.65,ICP40B,0.01,15,0.56,ICP40B,0.01,15,7.2,ICP40B,0.5,10000,43,ICP40B,1,10000,3.47,ICP40B,0.01,15,327,ICP40B,2,10000,1,ICP40B,1,10000,0.03,ICP40B,0.01,15,6,ICP40B,1,10000,0.02,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1417,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,4.7,ICP40B,0.5,10000,9,ICP40B,1,10000,13.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00089,1.55,1.55,-,-,-,-,-,-,-,-,-,-,<2,1.44,5,77,<0.5,5,>15,<1,2,8,1.5,0.65,0.56,7.2,43,3.47,327,1,0.03,6,0.02,<2,>5,<5,1.8,<10,1417,0.05,15,<10,4.7,9,13.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00090,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.79,2.79,2.79,,,,,,,,,,,<2,ICP40B,2,10,1.87,ICP40B,0.01,15,4,ICP40B,3,10000,87,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,10,ICP40B,1,10000,1.0,ICP40B,0.5,10000,0.86,ICP40B,0.01,15,0.71,ICP40B,0.01,15,8.7,ICP40B,0.5,10000,55,ICP40B,1,10000,4.08,ICP40B,0.01,15,355,ICP40B,2,10000,<1,ICP40B,1,10000,0.05,ICP40B,0.01,15,6,ICP40B,1,10000,0.02,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,1318,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,5.2,ICP40B,0.5,10000,12,ICP40B,1,10000,16.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00090,2.79,2.79,-,-,-,-,-,-,-,-,-,-,<2,1.87,4,87,0.5,<5,>15,<1,3,10,1.0,0.86,0.71,8.7,55,4.08,355,<1,0.05,6,0.02,<2,>5,<5,2.3,<10,1318,0.06,19,<10,5.2,12,16.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00091,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.02,3.02,3.02,,,,,,,,,,,<2,ICP40B,2,10,1.37,ICP40B,0.01,15,3,ICP40B,3,10000,62,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,6,ICP40B,1,10000,12.0,ICP40B,0.5,10000,0.55,ICP40B,0.01,15,0.48,ICP40B,0.01,15,6.1,ICP40B,0.5,10000,46,ICP40B,1,10000,1.02,ICP40B,0.01,15,40,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,3,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,1176,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,2.8,ICP40B,0.5,10000,9,ICP40B,1,10000,14.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00091,3.02,3.02,-,-,-,-,-,-,-,-,-,-,<2,1.37,3,62,<0.5,<5,>15,<1,3,6,12.0,0.55,0.48,6.1,46,1.02,40,<1,0.03,5,0.02,3,>5,<5,1.6,<10,1176,0.05,15,<10,2.8,9,14.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00092,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.76,2.76,2.76,,,,,,,,,,,<2,ICP40B,2,10,1.34,ICP40B,0.01,15,18,ICP40B,3,10000,62,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,12.7,ICP40B,0.5,10000,0.52,ICP40B,0.01,15,0.45,ICP40B,0.01,15,5.8,ICP40B,0.5,10000,46,ICP40B,1,10000,1.76,ICP40B,0.01,15,126,ICP40B,2,10000,1,ICP40B,1,10000,0.04,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,4,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1669,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,3.0,ICP40B,0.5,10000,11,ICP40B,1,10000,14.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00092,2.76,2.76,-,-,-,-,-,-,-,-,-,-,<2,1.34,18,62,<0.5,<5,>15,<1,2,8,12.7,0.52,0.45,5.8,46,1.76,126,1,0.04,5,0.02,4,>5,<5,1.5,<10,1669,0.05,13,<10,3.0,11,14.0,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00093,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.21,3.21,3.21,,,,,,,,,,,<2,ICP40B,2,10,3.68,ICP40B,0.01,15,3,ICP40B,3,10000,163,ICP40B,1,10000,1.3,ICP40B,0.5,2500,9,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,26,ICP40B,1,10000,2.6,ICP40B,0.5,10000,1.41,ICP40B,0.01,15,1.51,ICP40B,0.01,15,15.0,ICP40B,0.5,10000,130,ICP40B,1,10000,2.42,ICP40B,0.01,15,116,ICP40B,2,10000,<1,ICP40B,1,10000,0.07,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,5.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,1859,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,39,ICP40B,2,10000,<10,ICP40B,10,10000,8.2,ICP40B,0.5,10000,28,ICP40B,1,10000,37.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00093,3.21,3.21,-,-,-,-,-,-,-,-,-,-,<2,3.68,3,163,1.3,9,>15,<1,6,26,2.6,1.41,1.51,15.0,130,2.42,116,<1,0.07,16,0.04,<2,>5,<5,5.3,<10,1859,0.13,39,<10,8.2,28,37.0,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00094,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.09,3.09,3.09,,,,,,,,,,,<2,ICP40B,2,10,0.86,ICP40B,0.01,15,5,ICP40B,3,10000,57,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,6,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,6,ICP40B,1,10000,7.6,ICP40B,0.5,10000,0.45,ICP40B,0.01,15,0.32,ICP40B,0.01,15,8.7,ICP40B,0.5,10000,33,ICP40B,1,10000,1.62,ICP40B,0.01,15,197,ICP40B,2,10000,1,ICP40B,1,10000,0.03,ICP40B,0.01,15,3,ICP40B,1,10000,0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,2336,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,4.3,ICP40B,0.5,10000,13,ICP40B,1,10000,12.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00094,3.09,3.09,-,-,-,-,-,-,-,-,-,-,<2,0.86,5,57,<0.5,6,>15,<1,2,6,7.6,0.45,0.32,8.7,33,1.62,197,1,0.03,3,0.01,<2,>5,<5,0.9,<10,2336,0.04,9,<10,4.3,13,12.5,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00095,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.43,3.43,3.43,,,,,,,,,,,<2,ICP40B,2,10,0.47,ICP40B,0.01,15,14,ICP40B,3,10000,27,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,9.7,ICP40B,0.5,10000,0.25,ICP40B,0.01,15,0.16,ICP40B,0.01,15,2.1,ICP40B,0.5,10000,32,ICP40B,1,10000,0.67,ICP40B,0.01,15,38,ICP40B,2,10000,2,ICP40B,1,10000,0.02,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1988,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,1.2,ICP40B,0.5,10000,10,ICP40B,1,10000,6.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00095,3.43,3.43,-,-,-,-,-,-,-,-,-,-,<2,0.47,14,27,<0.5,<5,>15,<1,<1,4,9.7,0.25,0.16,2.1,32,0.67,38,2,0.02,2,<0.01,4,>5,<5,<0.5,<10,1988,0.02,5,<10,1.2,10,6.0,-,-,-
