pid,thesaurus,code,term
10012,1,h16020306,"Southern Great Salt Lake Desert"
10012,1,h16020307,"Pilot-Thousand Springs"
10012,1,h16020308,"Northern Great Salt Lake Desert"
10012,1,h16030006,"Escalante Desert"
10012,1,h16040101,"Upper Humboldt"
10012,1,h16040103,"South Fork Humboldt"
10012,1,h16040104,Pine
10012,1,h16040105,"Middle Humboldt"
10012,1,h16040107,Reese
10012,1,h16060001,"Dixie Valley"
10012,1,h16060002,"Gabbs Valley"
10012,1,h16060004,"Northern Big Smoky Valley"
10012,1,h16060005,"Diamond-Monitor Valleys"
10012,1,h16060006,"Little Smoky-Newark Valleys"
10012,1,h16060007,"Long-Ruby Valleys"
10012,1,h16060008,"Spring-Steptoe Valleys"
10012,1,h16060009,"Dry Lake Valley"
10012,1,h16060012,"Hot Creek-Railroad Valleys"
10012,1,h16060014,"Sand Spring-Tikaboo Valleys"
10012,2,2093,"study areas"
10012,2,447,geography
10012,2,648,lidar
10012,2,1176,topography
10013,1,f06029,Kern
10013,1,f06065,Riverside
10013,1,f06071,"San Bernardino"
10013,1,f32003,Clark
10013,1,q34116,"Salton Sea"
10013,1,q35116,Needles
10013,1,q35118,"San Bernardino"
10013,1,q36116,Kingman
10013,1,q36118,Trona
10013,1,h15030101,"Havasu-Mohave Lakes"
10013,1,h15030102,"Piute Wash"
10013,1,h15030104,"Imperial Reservoir"
10013,1,h18070203,"Santa Ana"
10013,1,h18090205,"Indian Wells-Searles Valleys"
10013,1,h18090206,"Antelope-Fremont Valleys"
10013,1,h18090207,"Coyote-Cuddeback Lakes"
10013,1,h18090208,Mojave
10013,1,h18100100,"Southern Mojave"
10013,2,2093,"study areas"
10013,2,447,geography
10013,2,648,lidar
10013,2,1176,topography
10014,1,f06025,Imperial
10014,1,f06065,Riverside
10014,1,f06073,"San Diego"
10014,1,q33116,"El Centro"
10014,1,q33118,"San Diego"
10014,1,q34116,"Salton Sea"
10014,1,q34118,"Santa Ana"
10014,1,q35118,"San Bernardino"
10014,1,h15030104,"Imperial Reservoir"
10014,1,h15030107,"Lower Colorado"
10014,1,h18100100,"Southern Mojave"
10014,1,h18100200,"Salton Sea"
10014,2,2093,"study areas"
10014,2,1176,topography
10014,2,447,geography
10014,2,648,lidar
10015,1,f04001,Apache
10015,1,f04005,Coconino
10015,1,f04017,Navajo
10015,1,f08045,Garfield
10015,1,f08103,"Rio Blanco"
10015,1,f32007,Elko
10015,1,f32017,Lincoln
10015,1,f32033,"White Pine"
10015,1,f49001,Beaver
10015,1,f49003,"Box Elder"
10015,1,f49007,Carbon
10015,1,f49009,Daggett
10015,1,f49013,Duchesne
10015,1,f49015,Emery
10015,1,f49019,Grand
10015,1,f49023,Juab
10015,1,f49027,Millard
10015,1,f49037,"San Juan"
10015,1,f49043,Summit
10015,1,f49045,Tooele
10015,1,f49047,Uintah
10015,1,f49051,Wasatch
10015,1,f49055,Wayne
10015,1,q37110,Shiprock
10015,1,q37112,"Marble Canyon"
10015,1,q38110,Cortez
10015,1,q38112,Escalante
10015,1,q39110,Moab
10015,1,q39112,Salina
10015,1,q39114,Richfield
10015,1,q39116,Lund
10015,1,q40110,"Grand Junction"
10015,1,q40112,Price
10015,1,q40114,Delta
10015,1,q40116,Ely
10015,1,q41110,Vernal
10015,1,q41112,"Salt Lake City"
10015,1,q41114,Tooele
10015,1,q41116,Elko
10015,1,q42114,"Brigham City"
10015,1,h1401,"Colorado headwaters"
10015,1,h1403,"Upper Colorado-Dolores"
10015,1,h1404,"Great Divide - Upper Green"
10015,1,h1405,White-Yampa
10015,1,h1406,"Lower Green"
10015,1,h1407,"Upper Colorado-Dirty Devil"
10015,1,h1408,"San Juan"
10015,1,h1601,Bear
10015,1,h1602,"Great Salt Lake"
10015,1,h1603,"Escalante Desert-Sevier Lake"
10015,2,2093,"study areas"
10015,2,447,geography
10015,2,1176,topography
10015,2,648,lidar
10016,1,f25003,Berkshire
10016,1,f36001,Albany
10016,1,f36021,Columbia
10016,1,f36027,Dutchess
10016,1,f36035,Fulton
10016,1,f36039,Greene
10016,1,f36045,Jefferson
10016,1,f36049,Lewis
10016,1,f36065,Oneida
10016,1,f36083,Rensselaer
10016,1,f36089,"Saint Lawrence"
10016,1,f36091,Saratoga
10016,1,f36093,Schenectady
10016,1,f36111,Ulster
10016,1,f36113,Warren
10016,1,f36115,Washington
10016,1,f50003,Bennington
10016,1,f50021,Rutland
10016,1,q42074,Hartford
10016,1,q43074,Albany
10016,1,q43076,Binghamton
10016,1,q44074,"Glens Falls"
10016,1,q44076,Utica
10016,1,q44078,Rochester
10016,1,q45076,Ogdensburg
10016,1,q45078,Kingston
10016,1,h01100005,Housatonic
10016,1,h02010001,"Lake George"
10016,1,h02020001,"Upper Hudson"
10016,1,h02020002,Sacandaga
10016,1,h02020003,Hudson-Hoosic
10016,1,h02020004,Mohawk
10016,1,h02020006,"Middle Hudson"
10016,1,h04140102,Salmon-Sandy
10016,1,h04140202,Oneida
10016,1,h04150101,Black
10016,1,h04150102,Chaumont-Perch
10016,1,h04150200,"Lake Ontario"
10016,1,h04150302,Oswegatchie
10016,1,h04150303,Indian
10016,2,2093,"study areas"
10016,2,447,geography
10016,2,648,lidar
10016,2,1176,topography
10017,1,f29017,Bollinger
10017,1,f29023,Butler
10017,1,f29043,Christian
10017,1,f29067,Douglas
10017,1,f29069,Dunklin
10017,1,f29077,Greene
10017,1,f29109,Lawrence
10017,1,f29143,"New Madrid"
10017,1,f29155,Pemiscot
10017,1,f29207,Stoddard
10017,1,f29209,Stone
10017,1,f29215,Texas
10017,1,f29223,Wayne
10017,1,f29225,Webster
10017,1,f29229,Wright
10017,1,q37090SW,Dyersburg
10017,1,q37092NE,"Poplar Bluff"
10017,1,q37094NE,Ava
10017,1,q37094NW,"Table Rock Lake"
10017,1,q38090SW,"Cape Girardeau"
10017,1,q38092SE,Piedmont
10017,1,q38094SE,"Mountain Grove"
10017,1,q38094SW,Springfield
10017,1,h08020202,"Upper St. Francis"
10017,1,h08020203,"Lower St. Francis"
10017,1,h08020204,"Little River Ditches"
10017,1,h10290106,Sac
10017,1,h10290201,"Upper Gasconade"
10017,1,h11010002,James
10017,1,h11010003,"Bull Shoals Lake"
10017,1,h11010006,"North Fork White"
10017,1,h11010007,"Upper Black"
10017,1,h11070207,Spring
10017,2,2093,"study areas"
10017,2,447,geography
10017,2,648,lidar
10017,2,1176,topography
10018,2,2093,"study areas"
10018,2,447,geography
10018,2,648,lidar
10018,2,1176,topography
10018,1,f16009,Benewah
10018,1,f16015,Boise
10018,1,f16017,Bonner
10018,1,f16035,Clearwater
10018,1,f16037,Custer
10018,1,f16049,Idaho
10018,1,f16055,Kootenai
10018,1,f16057,Latah
10018,1,f16059,Lemhi
10018,1,f16069,"Nez Perce"
10018,1,f16079,Shoshone
10018,1,f16085,Valley
10018,1,f30061,Mineral
10018,1,f30063,Missoula
10018,1,f30081,Ravalli
10018,1,f30089,Sanders
10018,1,f41001,Baker
10018,1,f41061,Union
10018,1,f41063,Wallowa
10018,1,f53003,Asotin
10018,1,f53023,Garfield
10018,1,f53075,Whitman
10018,1,q45116,Challis
10018,1,q46116,"Elk City"
10018,1,q46118,Grangeville
10018,1,q47116,Hamilton
10018,1,q47118,Pullman
10018,1,q48116,Wallace
10018,1,q48118,Spokane
10018,1,q49118,Sandpoint
10018,1,h1701,"Kootenai-Pend Oreille-Spokane"
10018,1,h1705,"Middle Snake"
10018,1,h1706,"Lower Snake"
10019,1,f06015,"Del Norte"
10019,1,f06093,Siskiyou
10019,1,f41003,Benton
10019,1,f41005,Clackamas
10019,1,f41007,Clatsop
10019,1,f41009,Columbia
